2.000045585632324219e+01,2.000022506713867188e+01,2.000030136108398438e+01,2.000009536743164062e+01,2.000002098083496094e+01,2.000003051757812500e+01,-2.499511718750000000e+00,-2.499511718750000000e+00,-2.499511718750000000e+00,-2.499511718750000000e+00,-2.499511718750000000e+00,-2.499511718750000000e+00,-3.141583681106567383e+00,-3.141583681106567383e+00,-3.141583681106567383e+00,-3.141583681106567383e+00,-3.141583681106567383e+00,-3.141583681106567383e+00,1.189231872558593750e-03,1.166343688964843750e-03,1.128196716308593750e-03,1.168251037597656250e-03,1.224517822265625000e-03,1.111984252929687500e-03,1.167043820023536682e-01,5.283926799893379211e-02,1.151707246899604797e-01
1.568334716796875000e+03,1.802472534179687500e+03,1.529801025390625000e+03,1.473521606445312500e+03,1.450457275390625000e+03,1.750877685546875000e+03,2.499511718750000000e+00,2.499511718750000000e+00,2.499511718750000000e+00,2.499511718750000000e+00,2.499511718750000000e+00,2.499511718750000000e+00,3.141583681106567383e+00,3.141583681106567383e+00,3.141583681106567383e+00,3.141583681106567383e+00,3.141583681106567383e+00,3.141583681106567383e+00,9.995117187500000000e-01,9.995117187500000000e-01,9.995117187500000000e-01,9.995117187500000000e-01,9.995117187500000000e-01,9.995117187500000000e-01,1.468722290039062500e+03,1.510609741210937500e+03,1.721809814453125000e+03
